# x y T
7.200000000000e-02 2.000000000000e-02 9.425507574204e+01
7.800000000000e-02 2.000000000000e-02 9.398038073036e+01
8.400000000000e-02 2.000000000000e-02 9.373595767375e+01
9.000000000000e-02 2.000000000000e-02 9.352169930744e+01
9.600000000000e-02 2.000000000000e-02 9.333751160438e+01
1.020000000000e-01 2.000000000000e-02 9.318331373405e+01
1.080000000000e-01 2.000000000000e-02 9.305903802688e+01
1.140000000000e-01 2.000000000000e-02 9.296462994464e+01
1.200000000000e-01 2.000000000000e-02 9.290004805646e+01

